z ra dec
0.1021724 12.3455773 23.8041786
0.1023803 12.4253525 24.6191686
0.0953274 0.8820308 0.0575641
0.0951468 1.6781254 0.9531806
0.0944245 1.4574692 1.5989400
0.0954825 1.9252166 2.3047216
0.0964151 0.6742281 0.5698377
0.0959209 2.1499386 2.1615586
0.0926012 3.9168363 0.0817375
0.0922315 2.7965871 0.8052768
0.0961305 4.3398105 0.3065851
0.0967824 3.8608284 1.7643691
0.0961297 3.6893705 2.0932865
0.0981190 4.1641533 3.3373266
0.0956897 0.9021772 6.1342512
0.0971636 2.0902616 5.2938193
0.0966772 2.8131213 4.6731272
0.0939816 0.6588179 7.3477541
0.0941475 1.1371272 7.0423758
0.0943128 4.4973702 7.5474949
0.0977253 3.7785140 6.7204538
0.0958209 0.4605859 13.2092463
0.0969982 1.6984131 12.6596900
0.1011619 0.4078891 10.5674978
0.0997140 0.6353239 11.8754585
0.1013173 0.8065606 11.4538672
0.0955470 2.8792375 11.5938289
0.0978760 3.3198718 12.9979047
0.0995402 4.3443171 12.5001563
0.0982837 1.1093300 14.0828348
0.0984431 1.8767704 14.7949580
0.0972746 2.1014866 17.0907395
0.1015283 1.3092044 15.0875069
0.1014290 4.2384673 15.2368248
0.0950262 1.6243538 14.3875847
0.0972533 4.1969494 13.6928723
0.1004100 2.5780170 17.8136339
0.1032316 4.2768073 23.8309806
0.1068131 3.2368953 23.3362423
0.1021682 3.9673603 24.9302965
0.1038134 1.7263898 27.4589916
0.1054776 1.4306636 26.6241193
0.1065072 0.8353020 27.1826471
0.1096274 3.0658273 25.1216824
0.1098533 3.6814054 24.9304014
0.1100156 3.5876264 25.5403226
0.1089821 4.1334111 24.9830903
0.0917570 26.1822056 0.7533226
0.0925277 25.4729175 6.5705867
0.0925878 25.6644981 6.5097261
0.0947490 25.8591106 13.8130567
0.0947285 27.5236235 9.7203138
0.0961221 25.4982664 16.0584579
0.0963911 27.6321774 16.0385464
0.0988708 27.6650862 19.2810532
0.0994514 27.6241868 19.7260170
0.0991030 28.2272869 20.6652497
0.0993744 27.9897655 21.1726080
0.1002631 24.9971599 23.5636715
0.1009879 25.7305606 23.7372845
0.1027968 27.0022564 24.1588762
0.1000446 24.5614239 23.0446588
0.1026499 25.3289881 27.9372116
0.1033241 25.1023177 27.1691124
0.0890774 15.6634697 0.3594624
0.0894639 15.0365233 0.8327593
0.0898987 15.2672491 0.4599167
0.0909004 19.0810071 4.4269597
0.0911844 18.1805475 4.0097569
0.0948183 14.8723157 3.7846680
0.0943678 17.9490311 4.4870130
0.0945988 18.8471827 5.7433406
0.0915977 18.5725302 8.0348044
0.0927526 17.4756536 8.2909919
0.0907965 15.4794781 11.3093993
0.0899427 15.8417547 11.8136060
0.0903474 16.2939650 10.5573395
0.0904801 16.5203778 10.2061089
0.0904226 16.2119220 10.7509095
0.0899188 16.2629863 10.9479091
0.0916024 15.6635159 12.8761556
0.0960054 14.5026520 10.3266645
0.0910564 18.1619103 11.4987247
0.0936264 17.7867503 10.0729250
0.0934195 18.0205397 10.1623733
0.0970530 16.7640966 11.5526654
0.0898110 17.1078254 10.7712659
0.0949416 14.2471173 10.7728453
0.0934488 15.5354523 18.6899433
0.0944640 16.1295577 18.2674040
0.0972758 18.9326230 15.8717999
0.0969938 19.1222329 16.7144193
0.0988880 17.5208864 17.5665416
0.0990027 17.5911850 18.2622633
0.0968151 15.2099620 22.0905061
0.0967228 15.8322549 22.6360201
0.0978764 15.9937501 24.6889337
0.0977876 19.0627976 23.9892292
0.1024174 19.1760435 26.4133889
0.1008912 16.5644018 23.1282385
0.1009361 16.3887822 27.2727022
0.1059377 16.7707079 26.5982614
0.1067133 18.1501670 26.5499689
0.1008633 16.6332129 26.9927133
0.0935808 5.7117301 0.3482453
0.0939531 5.4717505 1.1246852
0.0948701 6.7653382 1.5086522
0.0976187 5.0748057 0.5599892
0.0973686 5.6313372 0.0886327
0.0978611 5.0149478 3.6453639
0.0988888 5.6470876 3.7678424
0.0950913 8.0528246 0.9298856
0.0943709 7.0870321 1.8221154
0.0944369 7.6164927 1.6111753
0.0940457 8.5401672 3.6587518
0.0996518 7.9376096 3.8761142
0.0959464 5.7174066 7.0935202
0.0976504 7.7915674 4.6600066
0.1005188 8.2018435 4.9427484
0.0962379 8.2937081 6.8997582
0.0957321 8.0768521 8.7587305
0.0985122 7.3468559 7.0296109
0.0985802 7.2838627 7.1922573
0.1002251 7.8282556 15.5059514
0.1011949 5.3867592 13.3789611
0.0992669 4.5188095 14.4369033
0.0993500 4.5675401 14.5981409
0.0982407 6.5015730 18.4132532
0.0993427 5.7850932 19.1129930
0.1062971 5.7918574 20.7751716
0.1011032 6.2262352 23.7755265
0.1049265 5.3074118 21.6953825
0.1033981 8.3016164 22.9796667
0.1021131 6.2701307 24.9997360
0.1050613 5.7110813 24.1691715
0.1066647 5.8722289 25.9130975
0.1068641 5.7060197 26.0604187
0.1063186 7.3587158 27.4154218
0.1061093 7.9631121 27.2733352
0.1085253 4.9320450 26.1541559
0.1077043 7.6154654 26.0411432
0.1100211 6.6219637 24.8378874
0.1032180 4.7712170 26.7823437
0.1009933 0.0630353 10.6913570
0.0920870 20.6939057 4.6516630
0.0958336 19.6288098 2.9161551
0.0912081 19.5642746 4.5339644
0.0933804 21.3048799 8.5945789
0.0969200 18.9493903 5.0174922
0.0953994 20.0557536 5.6344123
0.0972189 19.9807895 5.7761470
0.0989245 21.7839743 7.8571079
0.0920122 20.0289176 4.8085225
0.0964734 18.5780390 6.3590588
0.0957616 20.6324788 11.7933840
0.0937161 21.3202725 12.3440464
0.0953854 20.5223634 12.3633916
0.0955446 20.5036902 12.0593970
0.0982615 19.5649138 10.2385820
0.0967686 20.0499173 12.9568914
0.0963580 19.7893014 13.4056282
0.0965159 19.9565114 13.4461508
0.0967832 20.4031648 12.5073214
0.0969954 20.9454227 12.1116930
0.0984548 19.4058191 11.5417283
0.0981246 22.8670400 9.7681479
0.0999555 22.5451185 9.7771748
0.0969012 22.2385701 11.9013651
0.0991165 22.2513913 13.1290386
0.0979019 18.6880061 12.5131396
0.0974877 20.3432022 15.7302327
0.0961071 20.9852584 15.3175216
0.0969823 20.3357218 16.6792342
0.0973443 21.2331986 16.4416830
0.0992301 18.8326192 14.6348274
0.0974321 22.9787030 14.6686094
0.0963669 22.8819009 17.6413555
0.0973515 23.0029935 18.0102762
0.0981662 21.6201395 16.8538261
0.0988664 22.1181129 16.8163733
0.0982945 21.9533039 16.9527518
0.0963224 21.0200209 18.7142435
0.1030948 23.8121129 24.8108163
0.1027744 23.4470827 25.8594830
0.1028945 22.7195773 25.8455764
0.1034280 19.2599076 25.8267974
0.1042836 19.8990250 25.5541598
0.1067213 22.1018341 24.4318556
0.0951783 10.9719473 1.0941241
0.0950942 12.6127225 1.4800218
0.0958640 12.2509281 1.5166504
0.0971588 11.6979639 2.8715835
0.0999580 9.6244280 0.5681483
0.0984983 13.3882697 1.6587534
0.0985476 13.1967414 1.9293750
0.0982120 12.4839531 3.5159827
0.0935600 10.9048085 0.2704425
0.0944545 13.3841663 0.6722631
0.0958460 12.8720319 6.6647194
0.0960170 13.4268262 5.8680643
0.0990288 11.5710672 6.4326427
0.1008312 10.8848875 7.4375170
0.0999911 10.9281688 8.2495014
0.1014633 10.6248921 8.1060409
0.1018164 10.6401225 8.4212707
0.0967188 12.9042872 8.1903541
0.0984160 12.7602080 4.4313593
0.0997840 9.2714741 12.4534605
0.0999834 13.1469423 8.9959337
0.1010508 12.9013270 9.5730475
0.1022367 12.0632412 12.4077310
0.1003037 9.9024810 15.1093506
0.0993738 11.5988846 14.5168155
0.1008538 9.1298713 15.6636732
0.0997724 11.6823513 15.8467829
0.1030162 11.7867172 13.5732340
0.1047586 11.0795011 19.9605439
0.1039297 12.7626379 22.4673863
0.1059515 11.4829500 21.8716030
0.1056262 11.7653654 21.9374131
0.1063235 12.2917108 22.0008552
0.1060979 12.3838814 22.0920588
0.1057679 9.9751119 24.6910887
0.1046011 12.9728054 25.2764526
0.1087949 12.8308952 23.7742954
0.1087589 12.7813800 24.5053183
0.1103373 11.9028645 23.9051371
0.1060263 9.5557390 25.7479284
0.1061407 13.8554552 25.8902712
0.1065695 13.0200165 26.8930806
0.1072170 13.5488324 27.1917972
0.1027552 0.0940554 2.5913234
0.1058133 2.1063521 4.0222392
0.1065120 3.9035660 2.8274092
0.1021802 2.1932810 5.4796963
0.1036627 0.8008588 7.4462805
0.1038901 2.8622348 7.0118295
0.1029929 4.1840372 7.1142721
0.1038584 0.3662498 6.3618151
0.1066235 4.1007619 6.6935643
0.1051374 1.1827992 4.2649487
0.1063068 0.9377240 4.1534578
0.1014436 0.6074094 10.2452514
0.1019169 1.1771079 10.7234962
0.1020057 1.4720531 12.2628467
0.1051614 1.3078528 11.7051738
0.1023964 2.4169254 9.7043655
0.1021906 3.7486388 10.9667906
0.1053947 3.1214891 10.5557176
0.1010485 1.8598721 9.8267957
0.1076830 0.8325769 12.3507432
0.1107862 1.8464073 22.3118205
0.1113775 1.1399177 22.0007279
0.1121590 2.3897357 22.4294041
0.1133984 3.2462216 22.5852960
0.1130768 3.0149520 22.0734508
0.0957852 20.0128067 0.0178895
0.0952577 24.8164048 1.4116441
0.0948936 26.0376722 6.7365046
0.1004380 24.2392103 8.0233099
0.0973687 27.1046387 5.2943810
0.1009424 26.1070830 7.6007822
0.0962334 25.1701958 9.9432397
0.0987805 25.2534190 9.0750744
0.0972360 26.1302830 10.3025032
0.0986425 25.7309410 9.9676109
0.0964759 25.5472092 12.4400748
0.0975276 25.5939702 13.1130452
0.0975955 27.3694368 10.0682371
0.0973171 27.0825473 10.2632204
0.0986639 26.2488448 11.8624508
0.0996699 23.4260652 9.1660431
0.0992741 24.3135352 9.2214864
0.1000963 24.8743890 9.1440264
0.1007179 24.8028699 9.2418571
0.0999315 23.3321178 9.1305491
0.1005243 25.1761720 12.6008740
0.1011186 24.7607752 15.7677485
0.1008954 25.2510655 15.4932826
0.1026666 25.7269782 14.3985667
0.1023669 27.0322725 18.4057640
0.1051893 24.6957697 20.2713028
0.1050532 26.1564759 20.8510522
0.1024196 24.1204813 22.6980172
0.1029924 25.2329929 22.0648940
0.1080748 26.4382661 22.6423632
0.1041385 26.2000461 25.8685201
0.1051516 25.9216286 26.6393967
0.1046661 26.3155831 26.1026603
0.0979354 16.2469956 2.0861853
0.0993360 16.3831934 1.9109576
0.0974085 14.2575767 4.3267058
0.0983468 13.6684076 4.2552382
0.0992993 14.7797308 4.2534203
0.0976569 17.0184075 3.8785916
0.1006262 15.6114949 0.1060102
0.1016460 16.8422422 3.1360390
0.1025561 16.3075547 2.4824628
0.0990346 15.3633148 4.8740894
0.0988692 15.6553187 6.0143059
0.0983437 16.5725258 6.6146303
0.0980971 16.7085352 6.7412680
0.0996288 17.6108715 6.0374232
0.0966601 14.2763777 7.4119079
0.1002249 17.0169419 6.9928899
0.1015983 15.5392967 8.0692246
0.1020146 16.0562347 7.3432027
0.1017925 15.6306434 7.9795504
0.0990920 14.3597493 9.4797173
0.0978718 15.9638489 9.4362320
0.0988852 15.5567807 12.5820193
0.1012475 13.5006738 9.7520620
0.1016905 14.6410841 9.8379521
0.1038091 17.3573488 11.7479011
0.1013984 15.3699627 8.7030262
0.1034909 16.4996093 8.5454329
0.1013270 14.1439864 14.7421329
0.1010314 15.1462917 15.1458253
0.1027709 16.8513432 15.7397107
0.1031027 15.0684489 14.3349873
0.1048117 13.9373820 14.8671623
0.1054183 13.9655717 14.8889680
0.1069238 16.8082952 16.2037532
0.1077681 16.3074322 16.2221924
0.1033306 13.2254986 14.5043109
0.1055842 13.8876696 18.1901099
0.1071052 14.1492281 18.4372374
0.1077721 13.4434757 19.2396266
0.1085436 14.4928578 19.0030045
0.1080257 14.3640981 19.9089301
0.1075400 14.9704186 20.5236733
0.1045146 15.4025524 22.5462765
0.1097447 15.4930717 21.9477794
0.1062829 15.9983661 24.4098269
0.1094277 16.6923058 24.2029776
0.1090179 14.4271428 23.7277208
0.1081705 13.4224719 23.7796448
0.1067451 14.9302535 25.9956998
0.1092594 16.1484058 25.8299251
0.1115708 15.5862186 25.2622035
0.1072668 4.8143354 0.5674200
0.1055772 5.4719501 0.1023342
0.1053758 5.2498810 0.2905776
0.1073018 4.7501081 2.0119755
0.1068760 4.9012946 1.6841864
0.1013858 7.0726102 3.3507499
0.1037149 7.8764532 2.7070977
0.1031462 8.1084085 3.1845146
0.1063516 7.7657008 1.6093889
0.1077026 7.5859108 0.4402810
0.1060255 4.0839206 3.1028510
0.1032568 5.1435232 5.6772162
0.1025631 5.1630657 6.7013878
0.1077844 5.7521901 4.7986568
0.1018641 5.9653330 10.4352015
0.1067271 6.2640568 9.1492566
0.1069241 6.0752767 9.6828855
0.1055588 5.0268614 10.6640199
0.1064038 6.7170091 14.9977092
0.1091005 6.2792725 14.7488368
0.1123750 7.8342894 18.0690115
0.1123423 4.8209709 18.9702696
0.1132433 5.1078307 19.3459952
0.1126850 7.3389966 18.1634780
0.1113005 7.3506952 21.2904176
0.1114686 7.0919436 21.3006609
0.1117080 7.1294538 21.1853917
0.1145831 6.6784283 20.2953289
0.1094697 6.3259252 20.4653684
0.1120664 4.1491924 20.7769970
0.0989798 19.2357278 1.8090329
0.0985236 20.7557580 0.1673501
0.0986900 20.6317672 0.2059547
0.1016630 18.5071467 2.3579949
0.1039363 17.9295008 3.9375059
0.1051493 19.4895727 3.3588553
0.1028703 18.3152002 6.1081839
0.1030759 18.9935226 5.3075108
0.1054630 19.5418901 4.4033402
0.1037928 21.5548152 8.3626240
0.0990872 20.7618393 7.9714838
0.1010871 18.3478305 8.9677111
0.1023976 21.1614359 8.9654157
0.1011428 21.3846124 11.4260813
0.1040115 19.5586787 10.4665099
0.1024261 21.1660216 15.2860988
0.1047893 20.6385748 16.3541626
0.1077341 19.1051428 13.9599980
0.1067258 19.3246822 15.9933567
0.1071280 19.2336355 15.8820333
0.1086211 19.5141849 14.9665863
0.1042887 19.2612790 17.8397180
0.1115033 18.4890496 24.1728660
0.1114156 19.4506760 24.9353728
0.1124392 19.0928902 25.1976882
0.1147661 19.2464727 25.0895372
0.1104850 20.5341856 25.0938489
0.1108565 20.1857057 25.0294708
0.1145840 20.4738841 25.0241745
0.1150041 20.5563705 25.0314317
0.1092217 20.9031851 24.9057445
0.1020338 9.9961522 0.1021166
0.1043132 11.9672167 0.9720177
0.1051204 11.8585141 1.4300980
0.1051607 12.3132830 2.2907385
0.1071164 8.3877609 0.4675425
0.1073376 8.7970934 1.5304104
0.1077113 9.0062151 0.2443554
0.1084387 9.2109720 0.7671006
0.1061525 9.8751478 2.2337659
0.1067482 9.5822589 2.4178461
0.1065878 11.0035834 2.0325086
0.1067398 11.3896006 1.9777573
0.1088380 10.5572309 2.0933738
0.1081768 11.7562142 2.2570891
0.1089715 11.7382220 2.3152435
0.1009742 9.9107642 0.5148391
0.1009049 9.6752905 0.8787031
0.1028108 9.1865798 6.7135084
0.1040164 9.0679647 7.8744073
0.1035328 10.5945706 7.6358258
0.1047288 8.9967950 7.8547180
0.1078301 8.7081231 7.0760084
0.1066601 11.6066393 11.0479445
0.1105790 12.0736642 10.3401677
0.1036909 8.6703091 10.2079430
0.1044216 10.1599255 8.4156468
0.1068082 8.9250851 14.8499420
0.1092585 8.4680865 15.3985508
0.1108449 8.8805926 15.4453560
0.1108555 9.6952023 15.7472621
0.1056196 12.7698352 13.6939326
0.1078877 11.3044414 14.7307061
0.1114820 11.2134430 15.6469472
0.1073518 10.0959315 17.9765263
0.1093653 9.5379469 16.4666204
0.1095737 10.2059452 16.8693348
0.1088261 12.2575118 16.4723315
0.1104998 11.4760246 19.9423013
0.1136780 12.1180808 18.4747242
0.1104559 9.0685620 23.6674546
0.1144204 11.8612316 23.0006822
0.1155213 8.4798189 23.7017258
0.1080172 0.3061507 0.6878568
0.1108130 0.9489634 1.8007406
0.1102012 0.8004541 2.2567706
0.1095174 0.7455728 3.7630152
0.1116285 0.2175861 2.0798262
0.1097216 2.4144585 1.5869423
0.1081022 3.8922571 1.5824220
0.1149216 3.0261829 3.1381886
0.1100223 1.2054668 4.2049151
0.1135838 1.3609010 5.3123845
0.1080415 2.8129598 5.2055644
0.1118024 3.3015121 4.3994008
0.1107652 3.9033334 5.9248247
0.1106631 3.8951299 7.4350081
0.1144277 2.9253885 4.9744995
0.1148700 2.2486769 3.8392468
0.1112012 0.1028635 8.0735828
0.1122579 3.1403582 8.0788471
0.1172505 0.3858618 13.1729545
0.1172226 0.5161224 13.0380860
0.1166106 1.2369225 14.9188935
0.1180281 1.3096606 14.4718140
0.1111099 3.6152415 14.4662769
0.1186136 1.8506957 16.9331408
0.1165386 3.5041435 18.2051511
0.1206082 2.2182799 17.9351177
0.1161556 0.4681308 20.9960382
0.1226369 0.7629145 21.0352193
0.1238193 1.0403845 22.2676416
0.1240664 1.8982763 23.0730401
0.1243067 1.5891162 22.6507804
0.1231094 1.9452098 22.7215411
0.1245876 1.9854964 23.0743399
0.1015110 23.1521840 2.7666854
0.1016853 23.1939929 3.1495066
0.1012646 23.3402883 3.5269740
0.1042516 24.6495061 2.2254056
0.1042950 24.5625555 1.9030163
0.1034131 24.9568322 2.2838603
0.1074576 22.1772960 2.6768992
0.1061600 24.5576803 2.5247795
0.1070476 24.3872230 2.6874178
0.1033550 23.1020428 7.0062712
0.1044575 22.5956553 5.7594193
0.1061145 21.8865668 5.4009537
0.1036762 25.1631457 9.7948234
0.1080407 21.8732706 8.4633913
0.1078681 24.3045736 11.8898364
0.1088554 24.1280244 11.7291575
0.1070989 22.1661548 13.6074637
0.1083574 21.9554381 14.7852275
0.1063639 25.2066548 15.6884259
0.1084961 24.2308745 14.6821254
0.1120281 23.6394836 17.9169252
0.1127648 22.5590394 18.1945873
0.1118843 23.9201484 17.9691733
0.1161630 24.1282140 20.7151611
0.1109349 23.5490418 23.3844917
0.1122601 22.4017586 22.9154367
0.1131863 22.0867735 22.2395814
0.1114324 25.6037959 22.5384066
0.1142121 22.5103404 24.4757047
0.1156891 22.3235805 24.3629076
0.1167411 21.8564283 24.3381567
0.1036146 13.9386273 0.3224735
0.1045419 14.7199893 0.4984131
0.1035598 14.5315827 0.8352612
0.1040366 14.8205386 1.0335251
0.1049506 14.7284808 0.2873742
0.1071437 12.5233620 0.7619015
0.1068598 14.6042811 0.1894389
0.1090337 14.9638771 0.1742606
0.1053110 12.6317325 1.5433557
0.1073105 13.4799291 4.6380303
0.1102706 12.8874404 6.0621109
0.1103823 12.9774768 6.2951125
0.1071056 13.0882213 7.0292957
0.1059394 13.3067433 8.2226973
0.1096419 13.6517209 6.7541033
0.1073604 15.3477839 7.4184260
0.1079912 15.1235032 7.2974585
0.1075600 13.2363310 8.6047259
0.1089424 13.4452973 9.2272927
0.1091079 15.7731730 9.4566467
0.1084660 14.7903766 8.8075042
0.1094233 14.7170143 8.7191892
0.1094827 15.1288135 9.4745985
0.1054254 14.0056838 12.0719934
0.1080678 13.3671455 11.7456804
0.1107269 13.8662365 10.0870779
0.1091205 13.7140247 11.2316102
0.1096673 14.3030238 11.7738743
0.1092913 14.7124873 10.9201077
0.1080860 12.4789946 9.6830740
0.1089233 13.4558493 8.1282413
0.1100863 14.4828108 7.9955053
0.1085975 14.4339962 12.3431154
0.1082983 15.0068351 13.1675073
0.1086551 15.2777254 13.2639199
0.1101289 14.1607223 12.2066462
0.1105452 14.2460356 12.0937983
0.1095600 13.6158117 12.8614483
0.1099709 13.8814579 13.2105120
0.1120017 13.3634062 11.9558438
0.1073610 14.9304668 15.9181779
0.1105538 13.0012958 14.5729011
0.1089692 14.9694720 15.5906542
0.1097264 15.3821882 15.6860263
0.1100691 15.2588946 15.7830413
0.1106060 15.3845008 16.2410118
0.1112961 15.6503054 17.3880955
0.1115012 15.5224030 17.7330243
0.1090438 16.3230448 17.5593999
0.1118388 15.6885578 17.0279760
0.1133434 12.9764981 15.7998672
0.1111445 14.0403128 18.6701380
0.1122894 13.0441949 19.4965528
0.1108475 13.4242800 19.8268196
0.1110636 16.1318265 18.8572605
0.1123915 15.2196162 18.0204925
0.1112689 13.7624125 21.9454510
0.1156405 15.2671067 19.5091831
0.1163048 15.8966870 19.7856389
0.1169484 15.7952849 20.2918797
0.1137531 13.1894319 22.8704396
0.1142238 13.5465551 22.0372455
0.1153155 14.9547594 24.5683427
0.1189409 13.6307650 24.1924398
0.1198234 13.9155602 23.9687799
0.1137250 16.5866812 24.1144137
0.1189174 12.5040948 22.7457941
0.1079240 0.8597429 0.0429538
0.1084914 5.2354035 2.2837884
0.1104538 4.7005528 3.7110768
0.1084149 5.4583868 5.5643313
0.1153203 4.4103192 4.1391264
0.1127981 4.9160846 5.5496089
0.1118169 6.2502755 4.9198796
0.1107357 6.6602905 4.4428944
0.1124377 6.6261042 5.5841388
0.1125140 6.9481220 5.2656002
0.1139605 5.6511616 5.7922572
0.1154407 6.8549270 5.4139753
0.1148997 7.6145530 4.7513812
0.1136258 7.3747113 5.4059532
0.1137948 6.2513335 7.2417897
0.1145964 5.6546791 5.8366716
0.1148635 7.4027671 7.2286418
0.1097834 7.0154806 8.9595457
0.1111172 6.9427563 9.7978679
0.1119841 6.2220647 8.6723567
0.1154025 4.7229421 12.2800236
0.1166936 5.1548574 12.4785917
0.1171661 5.3561896 12.5012433
0.1131843 6.8171703 14.8840528
0.1154734 7.7741997 14.2579549
0.1176237 6.7024476 14.1158115
0.1138493 4.7790194 17.7226568
0.1141755 5.4045720 17.3965664
0.1152182 5.3148700 17.3684448
0.1177824 4.4807923 16.7282030
0.1157379 7.7406846 16.3968126
0.1192650 5.8959763 16.8523988
0.1149491 4.1416430 18.0933010
0.1149047 6.3806474 19.8783558
0.1153234 7.2778357 19.8734045
0.1178271 6.4522605 19.9294771
0.1181679 7.4258801 19.5603893
0.1174695 7.2502117 21.6448879
0.1183387 6.8953510 22.1987046
0.1213611 6.4541423 18.5560391
0.1213423 5.5397819 21.5552479
0.1228660 4.9014631 21.6848231
0.1240196 7.0834786 21.5031639
0.1164320 7.5780552 19.2947508
0.1212344 4.1327829 22.4091892
0.1203120 4.5756892 22.6194397
0.1252158 7.5099578 22.7106550
0.1188811 0.0064642 16.7967055
0.1091971 12.2645411 0.0331422
0.1106227 16.5168750 1.4620376
0.1109215 16.7312193 1.4977256
0.1119507 17.2854498 0.7441793
0.1097151 16.3181936 2.4281038
0.1101486 17.0394325 1.9858320
0.1133450 19.1498376 0.4144169
0.1128112 19.4109472 0.0447576
0.1125662 18.6789258 2.4569836
0.1095092 16.2710507 2.6694046
0.1077862 17.0505374 7.7920111
0.1115364 16.5257087 7.3844469
0.1071701 19.8038507 8.0096205
0.1073290 19.9758884 7.5099752
0.1104592 17.5803474 8.1136111
0.1088006 18.7944796 11.8590596
0.1087370 17.3580459 11.7903054
0.1125370 16.7653573 11.2456971
0.1092560 18.8493898 11.4081671
0.1115721 18.9708415 13.5148515
0.1128466 19.6993941 14.2011679
0.1112223 16.6416057 11.9914145
0.1162150 18.8890659 14.4766952
0.1118522 19.9384007 16.4376885
0.1144411 17.9775512 17.8758062
0.1175024 19.6254335 18.2026500
0.1171890 18.2354656 19.8341294
0.1168901 19.1316393 19.2671609
0.1198238 18.8026632 19.3878544
0.1198533 18.3620129 22.2216302
0.1178034 16.1602229 20.8949770
0.1098140 8.1520094 3.3169993
0.1137953 9.0203031 2.4881170
0.1151550 11.1835500 3.2344220
0.1148758 11.4341518 3.3441651
0.1165581 11.0457144 4.6970376
0.1150623 7.9739829 10.0321912
0.1174278 10.9260713 7.8888053
0.1168757 9.8929538 10.8550223
0.1144054 10.6956438 13.7165969
0.1161195 10.6978891 14.3086077
0.1151918 7.9321327 14.6983079
0.1135515 10.5224869 16.0513441
0.1202504 8.0908707 17.0600594
0.1150935 11.6069604 18.0388378
0.1186557 10.6459363 20.3634753
0.1174185 10.0818456 21.3836795
0.1199686 11.5165049 22.4287291
0.1213744 8.9763978 18.7826190
0.1238604 8.1761828 20.7152771
0.1228143 8.6114851 20.6827447
0.1178005 11.1979247 21.7895536
0.1207695 9.3321417 22.4186271
0.1220375 8.7187269 22.5126935
0.1228572 8.5555409 22.6778889
0.1233127 8.8439013 22.5703778
0.1248996 10.4579065 22.0742572
0.1242859 9.7306147 22.3525433
0.1246712 10.4211133 22.5382089
0.1251143 11.2525879 22.0933931
0.1250009 9.9561461 21.4805357
0.1194739 2.5922182 5.6661040
0.1153597 3.6483115 3.8054292
0.1168085 0.6674546 8.9819536
0.1203864 0.8157165 7.6120398
0.1219321 1.4590232 8.0610200
0.1221221 2.7932888 8.3702089
0.1205678 3.0538153 8.2311432
0.1198487 0.7309020 10.0744572
0.1199077 0.6659914 10.4876984
0.1219403 2.6367003 10.4962990
0.1193352 2.1598485 12.9117857
0.1201978 1.9551836 11.9088759
0.1208477 0.4992512 13.3620120
0.1219047 1.4879382 12.8559202
0.1239836 1.4111862 10.6798191
0.1210685 0.5743461 16.2530786
0.1226262 0.2784471 15.9809427
0.1211784 1.3350118 15.4993254
0.1233532 3.4392468 16.0424527
0.1248539 0.2066462 17.6960758
0.1261005 0.7091305 17.5987749
0.1210928 2.6143462 17.9958072
0.1233362 2.1008228 18.6274541
0.1233420 2.3778391 18.4838389
0.1235917 2.5662680 18.2346802
0.1231548 3.4864629 18.2610340
0.1232337 2.7989366 19.3468307
0.1234078 2.9731570 19.1385479
0.1255055 3.1479289 19.4166603
0.1272663 3.2118805 17.9108468
0.1261774 2.9380183 18.8381438
0.1270123 3.3052604 19.2509256
0.1253981 1.7235528 20.0700247
0.1270166 0.3901056 20.5728706
0.1274998 0.4100812 20.6743753
0.1287044 0.9451163 20.7549826
0.1285264 3.1305746 20.5205937
0.1230469 0.3824491 20.9978235
0.1245776 0.1806281 21.7897845
0.1246499 0.3096456 21.7569417
0.1275923 1.1543040 21.3049781
0.1281185 1.0554473 21.1627261
0.1254608 3.2915948 22.7134968
0.1255438 3.6270732 22.8545558
0.1256552 3.6857230 22.6500320
0.1269603 3.4916410 22.6265416
0.1293295 2.5820508 22.0187181
0.1262554 0.2697689 21.3250790
0.1240721 1.0069953 22.1349380
0.1246397 1.7630312 22.9939083
0.1111324 22.1588228 0.6197758
0.1129494 19.9515370 1.0130999
0.1103504 21.1502877 3.3953861
0.1103370 21.0464670 6.1356720
0.1142587 20.7410838 5.8994783
0.1155426 21.1546233 6.4609397
0.1118995 20.1284923 5.3075450
0.1108877 22.6780887 9.7121679
0.1102632 21.3432807 11.4485047
0.1098916 22.9637497 10.1200295
0.1113066 22.0546038 10.6997836
0.1140462 21.1359733 13.2830072
0.1118297 21.5665795 14.3859019
0.1129572 22.8056530 14.7286601
0.1145030 20.4967740 11.9724892
0.1156880 20.5360695 14.5852309
0.1171998 20.2736819 13.7849356
0.1168473 21.6044504 15.2599526
0.1169214 21.4254271 16.7076821
0.1143906 23.2896458 16.3431012
0.1187823 20.3266440 17.5333583
0.1148190 23.7383082 18.6699756
0.1182125 21.3083002 22.0546548
0.1178349 22.6697172 22.4535654
0.1180069 22.5849232 22.3476939
0.1220321 22.4092119 21.6812721
0.1168567 21.3127032 23.7297813
0.1210715 21.1956376 23.8592937
0.1241358 22.2054876 22.1337177
0.1233251 22.7315333 23.3953847
0.1235973 22.6932536 22.8211979
0.1111705 12.1954984 0.1157370
0.1102837 12.4497614 0.9647465
0.1140216 13.2285910 0.6050241
0.1115602 11.9937586 2.8616091
0.1122304 15.6949704 1.0023638
0.1174087 13.3334562 1.2661929
0.1129938 11.7764388 2.8354104
0.1140745 11.9017432 5.6984666
0.1113413 13.7362116 4.9012292
0.1134957 12.7478956 6.9446086
0.1167220 12.4433400 5.8492497
0.1151010 11.5263669 5.4207957
0.1116527 12.8739741 8.7717604
